id,pca1,pca2,k_means
151,-0.29159051307770034,-0.2301730047150907,1
152,-0.04562221151058755,-0.34177620235333284,1
153,0.15039693663374365,0.1512481172260991,1
154,0.3265360242894296,-0.1935852465934066,0
155,0.0027806990234741096,0.009916219005620541,1
156,-0.06335190121936084,0.04525778586728856,1
157,0.07231943332399372,-0.09094149741087672,1
158,-0.06299903993568953,0.5068273985559443,1
159,-0.04632751105448885,0.3488724144518759,1
160,0.022190886073329863,-0.2939824823186163,1
161,-0.4457034306031124,-0.2012581971986583,1
162,-0.025945163701112467,0.1385704636200316,1
163,-0.0523039335706937,0.21230100401509167,1
164,-0.12183625625877906,0.058215369792230555,1
165,0.8471552202041338,-0.28767785325726464,0
166,-0.20001472471999,0.5299766494143556,1
167,0.18203726202856138,-0.031956674909814804,1
168,-0.051695944803933205,-0.028935433719614052,1
169,-0.29529437734640535,0.16021233791665943,1
170,-0.05829378233646516,-0.321579721711245,1
171,-0.31911909916085857,0.237377698343045,1
172,-0.5257285838037029,-0.21915691305849466,1
173,-0.010021657463913673,0.3823367108777391,1
174,-0.05668797178998223,-0.1444783584837509,1
175,-0.33183117344921814,-0.20400492467525158,1
176,-0.10485611751763112,0.31670371166852035,1
177,-0.4019657404655508,-0.2096088041078611,1
178,-0.08484444114499205,0.13137865761596945,1
179,0.40401817461448464,-0.025598232180175026,0
180,-0.14547803655298597,0.02004893073282313,1
181,0.182964282427886,-0.09364185152809934,0
182,-0.06227985379841298,-0.22161652593510844,1
183,-0.34528749813853526,-0.21125981607958028,1
184,-0.3403305628695645,0.06950624149876915,1
185,-0.15210070099660047,-0.12507412274988003,1
186,-0.029564537890557133,0.245201273736551,1
187,-0.021474478195589824,0.3801153456096421,1
188,0.3320338149746426,0.3003221136351221,0
189,0.021154671372473604,-0.35488287435109467,1
190,-0.2689402445613644,0.23085806963988395,1
191,-0.09098266663308688,0.1212157049163644,1
192,-0.29655193566055604,0.21882957068572617,1
193,0.036552237134977114,-0.26165794288094435,1
194,0.63470005573968,-0.22328399170953178,0
195,0.13879998127471335,0.10673785863228774,1
196,-0.1591620034772982,-0.45798260924489115,1
197,0.39954383766972296,-0.6278346905682837,0
198,-0.4024032141012804,0.16033868155413988,1
199,-0.3255663567601485,0.04361244069139934,1
200,0.09108158705325452,-0.08556186834491059,1
201,-0.38461089949416394,0.03655961172334464,1
202,-0.06765722236565248,0.23055803323081694,1
203,-0.29998092064528553,0.10271616406124946,1
204,0.06203164094311872,0.2503503602137354,1
205,-0.1676148859432638,-0.1596938243781141,1
206,-0.022693270170398138,-0.23933340296011796,1
207,-0.11456595971607342,0.22549886340009884,1
208,-0.4272929392775652,-0.16647102015137258,1
209,-0.2728582617492934,0.3859951440481252,1
210,0.3772215754173449,-0.053013613649580994,0
211,0.042212131261940636,0.2183053463527848,1
212,-0.3986447628615486,-0.37257725150782156,1
213,-0.419482907615668,0.04564793659218644,1
214,0.21987780173924742,-0.1128125119992178,0
215,-0.1611241851752315,-0.2791692575462131,1
216,0.6739106676486528,-0.035342947653083316,0
217,-0.44897521385529254,-0.096912351923365,1
218,-0.08033208054911298,0.14202188763588408,1
219,0.004483041089064341,0.35880330610772576,1
220,-0.24312422873576198,0.2833262208373955,1
221,-0.0723770992664012,0.022341460711728652,1
222,-0.1752694710553336,-0.28681385441014745,1
223,-0.07821658753329391,0.11711612652064558,1
224,0.6700824367883821,-0.1595925871256292,0
225,0.301273912708645,0.0028180772918507705,0
226,0.3514634428565653,-0.19640588182691068,0
227,0.12025073073983635,0.2941767818674885,1
228,-0.3022900095056051,-0.1279329642450144,1
229,-0.3080006400074388,-0.05812808466885647,1
230,-0.018726785083130262,-0.24976351355239798,1
231,-0.12074289379351891,0.19771879440399423,1
232,-0.4055801877508171,-0.12377675015850023,1
233,-0.47701400567544905,-0.2027511311598507,1
234,-0.08527524184748268,-0.39598829692660653,1
235,-0.2667924923560568,-0.06038164018523698,1
236,-0.17702885791335027,-0.10906646505340548,1
237,-0.05180358984544684,-0.18575919545636088,1
238,-0.13737010144285472,0.04382869238566275,1
239,-0.24556023909952318,-0.084018892158179,1
240,-0.19734262482767279,0.17351877122280318,1
241,-0.4184874742030153,-0.031068232340359804,1
242,0.5070704885311027,-0.11201475216769499,0
243,0.059870989789789796,0.2055347241901336,1
244,-0.006304824741230111,0.04470483409750761,1
245,-0.23434211097555638,0.2059544936654401,1
246,-0.3834800997209247,-0.1701315248748457,1
247,-0.39787298892927886,-0.04349084568709546,1
248,-0.29015595488630413,0.06357748023111173,1
249,0.16018550088542743,-0.0563303354339427,0
250,-0.12358697325274699,0.0845235538300722,1
251,-0.6108349328279925,-0.20815123491235682,1
252,0.0503344642937837,-0.3579536647967545,0
253,-0.15301691385323096,0.4319841604235951,1
254,-0.2412142226512212,-0.14122516710154487,1
255,-0.09067687763590067,-0.728983661092242,1
256,-0.02600477137893327,0.21812878618654863,1
257,-0.14288053664278122,0.02059279419858521,1
258,-0.44181640337259126,0.22873672477706758,1
259,-0.14631649919782352,-0.04252874610354994,1
260,-0.2101278048453498,0.058884626630960495,1
261,-0.3894175394069999,-0.27404737708855764,1
262,-0.5145880234348043,-0.3919086820549522,1
263,-0.5249126670558737,-0.019679322815731,1
264,-0.3967945584332754,0.16886921649330894,1
265,0.03622991802054773,-0.2517236192608639,1
266,0.5335790966328221,0.15534031181026178,0
267,-0.31357567901136885,-0.1302359491347028,1
268,0.012560092536724755,0.13747489907132934,1
269,-0.021113661484934258,0.024642087009601327,1
270,-0.1857608061390024,0.10652218272498493,1
271,0.27828304196580633,-0.3846884110904723,0
272,0.07573400514295946,0.02022890435549581,1
273,0.09197758292094237,0.20551397676818917,1
274,-0.5681026560951475,-0.2012594767003411,1
275,-0.28654284478145414,0.3007679436890491,1
276,-0.47448647894576934,-0.11682860755987015,1
277,-0.01835140482767019,0.2753843887897136,1
278,-0.3672159606810163,-0.15728331458557557,1
279,-0.2654248864694904,0.04006914369146484,1
280,-0.2551402421400199,0.287304411100219,1
281,0.1696577132428316,-0.08519278272037903,0
282,-0.16973054022833065,-0.0580026295652822,1
283,0.22026529253645558,0.4386133928399497,1
284,0.5839420321832272,-0.07132887492904333,0
285,-0.018180825314915054,0.05088309060960332,1
286,0.015380634709682315,-0.018525700690716126,1
287,-0.2694107291447048,0.009447871057981483,1
288,0.5455814898064666,-0.18716968267376902,0
289,0.20303029659021993,0.5014522408402696,1
290,0.9596809245541655,-0.29695454504839963,0
291,-0.06015353337545397,0.3844363747896124,1
292,0.06067267383503789,-0.25845429714268225,1
293,-0.03946413585176015,0.41372082174541736,1
294,0.22424610602305192,-0.22412343354672357,0
295,-0.08817730975160334,0.04309432404493809,1
296,0.418746269458885,0.45921310088357986,0
297,0.13331620179514986,-0.05721563773198683,0
298,0.13924642566705211,-0.1701867274351683,0
299,0.20310889985031572,0.12202248681140877,1
300,0.35986808758016553,0.02538674775974559,0
301,0.1403577980468374,-0.21916244587829278,0
302,-0.3116059987998321,-0.09776847800115665,1
303,0.0036625489277315533,0.15165550805770125,1
304,0.09133795654690778,0.08857627064384897,1
305,-0.2530335578112512,0.14516895615540862,1
306,-0.04922145289888223,0.42712466362913165,1
307,-0.009502271630661687,0.22550175721374713,1
308,0.07572693202797083,-0.10616550658719642,1
309,0.04999605795666052,0.34015847836793256,1
310,0.11568379939432571,0.5092198192671268,1
311,-0.011604009494897819,-0.48719555657903213,1
312,-0.34662054413930504,0.23567313687702227,1
313,0.08289515457009042,-0.04038215793260533,1
314,0.8263061934694911,-0.20238130919096262,0
315,0.05592694347878818,0.053767703208703596,1
316,0.09882657586966113,-0.1477478187070672,1
317,-0.1455332175508714,0.621791538486152,1
318,0.006141588176547922,0.5289930263928065,1
319,-0.01814062431400645,0.46016182647339027,1
320,-0.15760664902834995,0.027838211315820847,1
321,0.0993854369226896,0.29543877720582473,1
322,0.18980922299591735,-0.1246422676378439,0
323,0.8226723709179967,-0.20512033011544956,0
324,0.3996257595443805,0.01054407088393277,0
325,0.498439987761408,0.42476269943202427,0
326,0.6666999293840661,-0.45921303182758233,0
327,0.12059648248138473,-0.02097354832955194,1
328,0.4658160775109117,-0.3027193878211183,0
329,-0.06782057574859847,0.21241638715977335,1
330,-0.27708642574861087,-0.14965937896998077,1
331,0.41631610369631017,0.11685368455150948,0
332,0.023042623874339606,0.18274063097503057,1
333,0.9069548636531479,-0.29414158619797776,0
334,-0.03822314572189399,0.28456386482510604,1
335,0.1263835435822985,0.3185544778968058,1
336,-0.09280475343309395,0.0606528785605164,1
337,-0.05688963061435046,-0.015231774517810772,1
338,0.4578362597425923,0.12700372658797912,0
339,-0.06178070324626627,0.07942603194751176,1
340,0.13921710699060014,0.20652478087783835,1
341,0.2775645924875399,-0.08037268252087616,0
342,0.5939306441554913,-0.23130582498768748,0
343,-0.35435767124827244,-0.010349594990539952,1
344,-0.1307007290876708,-0.3124218922885917,1
345,0.3849884168367168,-0.20450966568215062,0
346,-0.2026502718850394,0.05913702336835169,1
347,-0.06312729551471699,0.4357730838750759,1
348,-0.12100364794149286,0.30124018153346527,1
349,0.18013397948266366,0.26005720492645734,1
350,0.37508572229770715,-0.339781254080189,0
351,0.28339206454934096,0.18590523928468683,0
352,0.26178432668481627,0.6872473697842726,1
353,0.04330540581931672,0.24184973435174095,1
354,0.133256933821943,-0.335605660176168,0
355,0.3206073990180936,-0.06466626529145701,0
356,0.647549454605174,-0.21841273858021149,0
357,0.19568560849410813,0.2194710661626326,1
358,0.8357164259951596,-0.08849838429468025,0
359,0.3810351311284894,0.03703455593373947,0
360,-0.2484024779315078,-0.4138676045457931,1
361,0.24218510179708036,0.11134591916268473,0
362,0.9475684800930989,-0.11372937324232829,0
363,-0.09911459737137222,-0.43000913593654916,1
364,0.14163775396923114,0.3032741766409847,1
365,-0.2602023174037509,0.10336421310122244,1
366,0.7584796670323416,0.34684747357501905,0
367,0.6814769360570156,0.3542794664076101,0
368,0.3082151550978177,0.32987085468895355,0
369,0.19468680525694565,0.4194593228704252,1
370,0.1827171509602717,0.1858065347182219,0
371,0.7524638793442039,-0.5018868747152526,0
372,0.1842830434819763,0.07579142103641828,0
373,0.06997967534509107,-0.15138089038443822,1
374,0.8820386371287111,-0.37633629135692176,0
375,0.10180112266278542,0.5935617881824466,1
376,-0.23194306381745583,0.20914900428599884,1
377,0.012252283654755572,0.13579504878750426,1
378,0.42049707120151514,-0.12046999451404333,0
379,0.9029984293231584,-0.04807157832020112,0
380,0.37581784149485614,0.35187919375910803,0
381,0.3342297205302905,0.15572473142767893,0
382,0.35483393380154404,-0.6488310330342744,0
383,-6.91327821065919e-05,0.39267746537818654,1
384,0.62733047778459,-0.1886585263370236,0
385,-0.11110047260998368,0.23400055064825973,1
386,-0.025575004526454777,0.2619913705761364,1
387,0.2008995992479683,0.23755679746500225,1
388,-0.0077847112671848755,-0.05296515831178112,1
389,-0.18373165760901478,0.07532903860262652,1
390,-0.20032547894796096,-0.7165256764227764,1
391,0.23181758985948983,0.127034756667886,1
392,0.10253980712038673,0.3659450338902733,1
393,-0.11964755311330887,0.35753791230550946,1
394,-0.13022151141130192,0.46885497925381386,1
395,0.10278112106732193,0.401415056595535,1
396,0.27674385239237065,-0.12109181689418258,0
397,0.3221463766713867,0.6413674433786501,1
398,0.5794752254993499,-0.259781360940811,0
399,0.6406160241069361,-0.04899406125520072,0
400,0.4599136210248392,0.2415435380266202,0
401,0.5493605638795014,0.4165272899481091,0
402,-0.038872995370876885,0.10886825022376527,1
403,0.213466995074342,-0.1899765413834624,0
404,0.18978959646462942,-0.3315246487561378,0
405,0.10172005916165475,-0.328356925228949,0
406,0.13598036238830227,0.48140541957823946,1
407,0.19715706907891825,0.3236658128008215,1
408,0.03393727652636597,0.22887041287718404,1
409,-0.039234788897859856,-0.11446186267595104,1
410,0.28708087259189774,-0.10514966546905519,0
411,-0.46159489037502605,0.2302504824465418,1
412,-0.13523072861149432,0.30324826679898126,1
413,0.12262350021356463,-0.27498912858389446,0
414,0.2345567118703738,0.14749922183259123,0
415,0.03964721328996451,-0.18128124124616163,1
416,-0.19065313973862139,-0.11792558941625217,1
417,0.5175738283357577,-0.022354230334276807,0
418,0.21010825405804728,-0.11898801919230736,0
419,-0.21987219740276157,0.12409352320696462,1
420,-0.013820173432377732,-0.13148624554337351,1
421,-0.17727219314947332,-0.49575848643157927,1
422,0.22872803673559727,0.00870228237314788,0
423,0.2965265070356715,-0.013177382230637606,0
424,0.12828020486302477,0.1253765988634774,1
425,0.20750747110911905,0.035851657314721376,0
426,-0.014628128315612646,0.0954428424974187,1
427,0.6269809468928721,-0.25964705410708666,0
428,0.5416451821163084,0.048019208970118334,0
429,-0.004426450243056747,0.007667973448802487,1
430,0.031242412900350874,0.002394027907685357,1
431,-0.2805316062076981,0.22109649259798447,1
432,0.2873264406452164,0.2125168354662707,0
433,0.5050610948145813,-0.288797200451572,0
434,0.261083587525811,0.4201343965089636,1
435,0.11910025896644989,0.18680849848369924,1
436,-0.2603150169089185,-0.4253760511676719,1
437,0.09003426295444643,-0.22140324699945257,0
438,1.7490736221768008,-0.6616791282112877,0
439,-0.46478724081769757,-0.06879195698559971,1
440,-0.32372874486015535,-0.10974990313982792,1
441,0.3575839845897544,-0.220821545692451,0
442,0.5378221797114177,-0.3772117294106081,0
443,0.35363004353549615,0.09963426718608176,0
444,0.04328948429221088,0.004082303796847929,1
445,-0.08066399433463423,-0.007603990634142612,1
446,-0.17189792949402982,0.14211845558315678,1
447,0.3232053472839232,-0.13936543856249878,0
448,0.5650891772650365,-0.08820021488331924,0
449,0.3060168928234236,-0.11088626269128309,0
450,-0.042836010435690075,-0.21436482445381966,1
451,-0.154812862475077,0.18989694902196505,1
452,-0.07627005395732604,-0.2172009077658044,1
453,0.39596970804254167,-0.2107702470422227,0
454,0.4980878737887725,0.007995741305244806,0
455,0.5613896674767326,-0.24099921609757863,0
456,-0.1465307711744,0.4439746646161627,1
457,0.21642696204215697,-0.24969895685558305,0
458,0.2271341722174927,0.10489194862013827,0
459,0.1972308093760962,0.6411093976119063,1
460,-0.10092535602411497,0.22118687668524506,1
461,-0.09645662237303604,-0.2327072794862759,1
462,0.740933184174806,-0.19891459392317118,0
463,-0.34966392357593906,-0.31140899124803834,1
464,0.10554984558615152,-0.21044081264503084,0
465,0.558914751196047,-0.17652836357315732,0
466,-0.28024444871670195,-0.03512955122937631,1
467,0.7171834217850627,-0.12888698367998772,0
468,0.8424422535171542,-0.1784814032882361,0
469,0.09404836062217961,0.07529932114257508,1
470,0.5181367281966816,-0.053854567092080426,0
471,0.3464008411173037,-0.22021878188476834,0
472,-0.02684568569369607,-0.2683741683952373,1
473,-0.41261176606658717,-0.020316471853014096,1
474,0.3274314718593816,-0.3018698110136964,0
475,0.47785651854429384,-0.27200540918336397,0
476,0.1342881065037191,0.04502989833370773,1
477,0.4507203775817973,-0.12824626563350083,0
478,-0.2986105745983968,0.1566620857090143,1
479,0.36248241235279594,0.0957722121391278,0
480,0.0862637824927729,0.08603790409386784,1
481,0.4830484338631767,-0.07962499208992901,0
482,-0.04930449743943188,0.2892307303633528,1
483,-0.038474202694581974,-0.04607614608127781,1
484,1.2078975544438626,-0.33351727510021617,0
485,0.3831770599732508,0.12092143772745632,0
486,0.5998417042016678,-0.1682414217738795,0
487,0.04979451334618016,0.15833038938324384,1
488,0.1682084748803495,0.13510921518399993,1
489,-0.09111047850473804,-0.1905354332415041,1
490,0.2189051384596975,0.07200947409395522,0
491,0.5368098035893571,-0.04129207939716722,0
492,0.12225068699918568,0.04573254223724008,1
493,-0.11073884139039848,0.17480919191245053,1
494,0.19142474802933324,0.08482789238619229,0
495,0.018892294343037557,-0.1962867722592833,1
496,0.4428339976357812,-0.2283755183542805,0
497,0.009056328124580085,-0.15819620907139662,1
498,0.6014940321082877,-0.05107550116178849,0
499,-0.04889827284231954,0.1156138783386253,1
500,0.24558841727303435,-0.10822072253569565,0
501,0.07510978646839037,0.11537421825218534,1
502,0.24565993110068512,-0.16973847332699488,0
503,0.3285013219333672,-0.3721681576161218,0
504,0.6893140751891601,-0.23827364803101722,0
505,0.17209379478589673,0.44510585592256985,1
506,0.07600222305315389,0.14832881776584853,1
507,0.054896249844873776,-0.045498171943217945,1
508,0.38500240552573295,0.272575131868322,0
509,-0.10947400578084848,0.091310809191807,1
510,0.23432834400611233,-0.4143750281433229,0
511,0.7562779849689053,-0.4791049955010461,0
512,0.21428607841906186,-0.4933393444531402,0
513,0.3738859858118668,-0.43093323693157226,0
514,0.1918334057206065,-7.825525023944294e-05,1
515,0.7927888004595453,-0.17640498205017605,0
516,0.37106935286729753,-0.024786550575647437,0
517,-0.16720116683299668,0.003317033289613539,1
518,1.3026952225602806,-0.2575878483098992,0
519,0.0012532492994275436,0.120603683757274,1
520,-0.00831219346752117,-0.10239935073042988,1
521,-0.15508482738712606,0.2565552023987358,1
522,0.19227804771195336,-0.1983110709991327,0
523,-0.007118688286488713,0.2705655957184449,1
524,-0.16314630899239124,-0.11204409915572207,1
525,0.3361119866009053,-0.16924320018481048,0
526,-0.058519680095237406,0.05845341618393043,1
527,0.2865029135918239,-0.5224668855621022,0
528,-0.29161187432737423,0.04619487523476093,1
529,0.09070956031205543,-0.6299050419433254,0
530,0.2753981406020062,0.3826871460858607,0
531,-0.06585232184118162,0.03124424078221776,1
532,0.2676261505286475,-0.03686315533810236,0
533,0.9273474363758258,-0.3851142007205115,0
534,-0.14578089538385924,-0.30977144240282206,1
535,0.31582111385668604,0.4401489039664057,1
536,0.3122398680181701,-0.5005678626614567,0
537,0.17571742898065493,0.6589641623282104,1
538,0.14487642039113865,0.22130725976862298,1
539,-0.38603633445772184,-0.23457676636550764,1
540,-0.09961472792177746,-0.09436960195538927,1
541,-0.048246403555162576,-0.20181469132051036,1
542,0.38516780922137467,0.1287956718061093,0
543,0.44114857028528187,-0.4606025708939056,0
544,-0.3539091864800427,-0.1363265123176234,1
545,0.5930569190388386,-0.30193882657830323,0
546,-0.31413101698726215,0.22588672969349655,1
547,-0.09183397286503787,-0.15552543520933373,1
548,-0.0183900251893711,0.3287651349569102,1
549,-0.0384154253987477,0.1342387245748978,1
550,-0.07238815433292133,0.1399200136515558,1
551,0.1390699992748435,0.13613959705159276,1
552,0.17729662989343598,0.49607507970686276,1
553,0.07563987113946918,0.07891130704104976,1
554,-0.08566949767809111,-0.05998236815403493,1
555,0.7307289866195313,-0.14868086863104876,0
556,0.6900705369620985,0.18522780539826325,0
557,-0.346249714528375,-0.16132435474201662,1
558,-0.3755992486449227,-0.3609895277510461,1
559,0.19609993148412633,0.17620775795480512,1
560,-0.20887383049411917,0.07106806217704062,1
561,0.4910310024011991,-0.11475071562992925,0
562,-0.388684999001971,-0.222058161787679,1
563,-0.2027915311020149,-0.31756872150228893,1
564,0.0725221176598332,0.25053782764584503,1
565,0.10587112751513708,0.06662902941969374,1
566,0.18199809146627116,0.1787153820966742,1
567,0.18000475980465802,-0.12827229639575513,0
568,0.513680691307525,0.06511978938383169,0
569,-0.07033635006991044,-0.141727312354876,1
570,0.26999929278688395,-0.3129088698500958,0
571,0.2828282535378565,-0.11810516116194457,0
572,-0.0033082897723259045,-0.23424726111668695,1
573,-0.04236020584500879,0.0356567121902067,1
574,-0.13100109252163153,-0.06683433232073024,1
575,-0.4629393936701195,-0.3728351474682904,1
576,-0.11072796024683493,0.1245322353854374,1
577,-0.25044749919687037,-0.07156548939654576,1
578,-0.004833908532487508,0.5973137755204752,1
579,0.26716680079968336,-0.4227178703341835,0
580,0.29758223124420136,0.12309544637370778,0
581,-0.05474368747073682,0.23556147473241637,1
582,0.3185036360403559,-0.020702216628370008,0
583,0.03128449555394894,0.2771963824114647,1
584,-0.08516567312490919,-0.43105190788021597,1
585,0.7395098224395928,-0.17813932039862337,0
586,0.11287956732995488,-0.07955613858679803,1
587,-0.10443597010486742,-0.23220554906554663,1
588,0.3334158444247897,0.8991015068689636,1
589,0.17736686461164292,-0.05883380940904393,0
590,-0.2657786250809354,0.009446817087700145,1
591,0.16560118347278416,0.03404403378667109,1
592,0.36437108684927644,-0.13913609396605628,0
593,0.22082119338740044,0.45017668771879166,1
594,-0.4031162359566985,-0.04686815054741545,1
595,-0.029735691698574807,0.34639015632506537,1
596,-0.2768677764152665,-0.08748978020434117,1
597,-0.3035130490123714,0.22477621536168654,1
598,0.256703598908111,-0.10244384212909445,0
599,0.04384743337480248,0.3095843613029922,1
600,0.10584453965144965,0.10635550230768487,1
601,0.11926428683026682,0.3396845785781462,1
602,1.1874770098331864,-0.1891407274205089,0
603,0.21369062713842407,0.5551509000530899,1
604,0.32162534831383494,0.1617232465008098,0
605,-0.1775266234948463,-0.27965122060560643,1
606,-0.36102558941671536,-0.0714070661557955,1
607,-0.34410522369380797,-0.18398633002647663,1
608,-0.018150665970945678,0.19340461304727935,1
609,0.6250589817673108,0.018937566957007095,0
